CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment
14598,43,1,221.97,3,1,1,311
14960,7,2,221.27,5,2,1,521
13419,63,1,221.06,3,1,1,311
16482,15,1,220.62,4,1,1,411
18114,289,1,220.1,1,1,1,111
13079,3,5,220.1,5,4,1,541
13600,311,1,219.52,1,1,1,111
15096,42,1,219.39,3,1,1,311
12702,19,1,219.0,4,1,1,411
15790,9,1,218.75,5,1,1,511
13669,50,2,218.55,3,2,1,321
12574,315,1,218.45,1,1,1,111
15724,200,2,218.25,1,2,1,121
14570,280,2,218.06,1,2,1,121
16634,222,2,217.9,1,2,1,121
16392,269,1,217.89,1,1,1,111
15554,277,1,217.2,1,1,1,111
16080,81,2,217.16,2,2,1,221
13739,17,1,216.9,4,1,1,411
13503,70,1,216.85,3,1,1,311
12897,204,2,216.5,1,2,1,121
15604,51,1,216.39,3,1,1,311
17436,1,2,216.3,5,2,1,521
14104,154,2,216.21,2,2,1,221
13858,56,1,216.17,3,1,1,311
18212,325,1,216.07,1,1,1,111
16179,60,1,215.83,3,1,1,311
17580,252,3,215.72,1,3,1,131
16189,15,2,215.48,4,2,1,421
16190,39,1,215.08,3,1,1,311
16519,24,2,215.08,4,2,1,421
12831,261,1,215.05,1,1,1,111
12588,38,1,214.9,3,1,1,311
16338,156,1,214.8,2,1,1,211
17619,311,1,214.37,1,1,1,111
16846,49,1,214.32,3,1,1,311
15460,353,1,214.26,1,1,1,111
16647,169,2,214.06,2,2,1,221
14601,10,1,213.96,5,1,1,511
13621,116,1,213.85,2,1,1,211
17153,23,1,213.78,4,1,1,411
14241,183,1,213.7,1,1,1,111
13411,106,1,213.55,2,1,1,211
16591,68,1,213.5,3,1,1,311
15540,10,1,213.3,5,1,1,511
17928,44,2,212.54,3,2,1,321
15866,100,1,211.89,2,1,1,211
16017,46,1,211.88,3,1,1,311
16356,197,3,211.77,1,3,1,131
16411,18,2,211.7,4,2,1,421
15703,264,1,211.5,1,1,1,111
13271,36,1,211.49,3,1,1,311
12995,84,1,211.32,2,1,1,211
13532,33,1,210.31,3,1,1,311
13828,21,1,209.49,4,1,1,411
17855,372,1,208.97,1,1,1,111
15327,52,1,208.75,3,1,1,311
17514,127,1,208.65,2,1,1,211
15897,193,2,208.59,1,2,1,121
16457,217,1,208.36,1,1,1,111
18191,261,1,207.8,1,1,1,111
12547,197,2,207.8,1,2,1,121
16866,140,3,207.74,2,3,1,231
15052,318,1,207.73,1,1,1,111
16752,372,1,207.5,1,1,1,111
17923,281,1,207.5,1,1,1,111
16323,195,1,207.5,1,1,1,111
13099,98,1,207.36,2,1,1,211
15925,193,1,207.15,1,1,1,111
15820,319,1,206.98,1,1,1,111
17166,38,2,206.34,3,2,1,321
14964,246,1,206.21,1,1,1,111
13065,372,1,205.86,1,1,1,111
17670,227,1,205.7,1,1,1,111
17843,302,1,205.48,1,1,1,111
15307,95,1,205.3,2,1,1,211
15758,24,1,205.25,4,1,1,411
13513,126,1,205.1,2,1,1,211
15319,283,1,204.5,1,1,1,111
17206,52,1,204.24,3,1,1,311
13017,6,1,204.0,5,1,1,511
18273,1,3,204.0,5,3,1,531
17187,226,1,203.95,1,1,1,111
17394,218,1,203.87,1,1,1,111
17891,161,1,203.86,2,1,1,211
17376,70,2,203.2,3,2,1,321
14381,51,1,202.68,3,1,1,311
18169,60,1,202.65,3,1,1,311
14984,18,2,202.37,4,2,1,421
16895,64,1,202.27,3,1,1,311
14385,8,3,202.11,5,3,1,531
13428,9,1,201.78,5,1,1,511
15347,365,1,201.6,1,1,1,111
17889,211,2,201.37,1,2,1,121
13295,359,1,201.2,1,1,1,111
13284,330,1,201.19,1,1,1,111
16965,226,1,201.19,1,1,1,111
13859,325,1,201.16,1,1,1,111
17988,11,7,201.12,5,5,1,551
18126,60,1,200.92,3,1,1,311
17693,136,1,200.47,2,1,1,211
13262,262,1,200.29,1,1,1,111
16415,43,1,200.27,3,1,1,311
15437,261,1,200.16,1,1,1,111
13980,59,1,200.14,3,1,1,311
14782,319,1,200.1,1,1,1,111
13723,216,1,199.85,1,1,1,111
15593,70,1,199.8,3,1,1,311
13322,16,1,199.48,4,1,1,411
16832,183,3,199.15,1,3,1,131
18110,19,1,198.8,4,1,1,411
17987,184,1,198.57,1,1,1,111
16178,137,1,197.9,2,1,1,211
12450,155,2,197.88,2,2,1,221
12581,39,1,197.71,3,1,1,311
14185,330,1,197.65,1,1,1,111
14789,28,1,197.64,4,1,1,411
16829,156,1,197.22,2,1,1,211
15234,276,1,197.0,1,1,1,111
12586,16,1,196.94,4,1,1,411
13436,1,1,196.89,5,1,1,511
15746,133,1,196.88,2,1,1,211
13978,14,2,196.79,4,2,1,421
16112,142,4,195.74,2,4,1,241
13792,65,2,195.55,3,2,1,321
17010,17,1,195.36,4,1,1,411
14666,23,1,195.25,4,1,1,411
15612,35,2,195.15,3,2,1,321
17475,78,1,194.37,2,1,1,211
15683,116,1,193.75,2,1,1,211
17343,354,1,193.64,1,1,1,111
15198,91,2,193.64,2,2,1,221
16847,42,1,193.44,3,1,1,311
14806,74,1,193.39,2,1,1,211
17383,3,1,193.39,5,1,1,511
14476,256,1,193.0,1,1,1,111
12522,38,2,192.72,3,2,1,321
12791,373,1,192.6,1,1,1,111
14768,16,2,192.6,4,2,1,421
16887,34,1,192.33,3,1,1,311
17608,32,2,191.99,3,2,1,321
14100,137,1,191.95,2,1,1,211
15909,173,1,191.94,2,1,1,211
14087,2,1,191.47,5,1,1,511
15692,27,1,191.04,4,1,1,411
17233,34,1,190.88,3,1,1,311
15723,364,1,190.7,1,1,1,111
13033,356,1,190.55,1,1,1,111
15412,170,1,190.53,2,1,1,211
13972,70,2,190.25,3,2,1,321
12361,286,1,189.9,1,1,1,111
13826,175,1,189.5,2,1,1,211
13663,178,1,189.47,1,1,1,111
14801,60,1,189.34,3,1,1,311
14830,52,1,188.88,3,1,1,311
14697,217,2,188.61,1,2,1,121
17781,158,2,188.02,2,2,1,221
17279,57,1,187.83,3,1,1,311
18013,154,2,187.29,2,2,1,221
13568,172,1,187.05,2,1,1,211
17440,156,3,186.42,2,3,1,231
13672,300,2,186.39,1,2,1,121
14551,17,2,186.23,4,2,1,421
15567,18,1,186.01,4,1,1,411
12641,114,1,185.9,2,1,1,211
17574,242,1,185.65,1,1,1,111
14199,217,1,185.4,1,1,1,111
16097,239,1,185.05,1,1,1,111
13482,231,1,184.64,1,1,1,111
17680,23,1,184.4,4,1,1,411
16433,27,1,184.26,4,1,1,411
15124,22,2,184.19,4,2,1,421
14326,241,1,183.85,1,1,1,111
16914,35,1,183.76,3,1,1,311
16680,42,1,183.7,3,1,1,311
14059,266,1,183.6,1,1,1,111
13460,28,2,183.44,4,2,1,421
13059,249,1,183.4,1,1,1,111
14966,14,1,183.02,4,1,1,411
16448,197,1,182.99,1,1,1,111
14082,364,1,182.25,1,1,1,111
16594,74,1,181.09,2,1,1,211
15886,59,1,181.09,3,1,1,311
17904,20,1,181.07,4,1,1,411
15945,364,1,181.0,1,1,1,111
16835,127,2,180.85,2,2,1,221
18119,367,1,180.7,1,1,1,111
18280,277,1,180.6,1,1,1,111
13710,31,1,180.48,4,1,1,411
14722,146,1,180.42,2,1,1,211
12622,231,1,180.1,1,1,1,111
15041,169,1,179.93,2,1,1,211
18147,45,2,179.34,3,2,1,321
15895,149,1,179.17,2,1,1,211
15454,361,1,179.1,1,1,1,111
16990,218,1,179.0,1,1,1,111
14705,198,1,179.0,1,1,1,111
15139,239,2,178.96,1,2,1,121
16620,3,2,178.96,5,2,1,521
15262,323,1,178.95,1,1,1,111
17660,140,1,178.75,2,1,1,211
13778,102,1,178.7,2,1,1,211
17879,173,1,178.52,2,1,1,211
15292,200,1,178.39,1,1,1,111
18045,44,1,178.34,3,1,1,311
17253,17,1,178.26,4,1,1,411
17356,311,1,178.22,1,1,1,111
18282,7,2,178.05,5,2,1,521
16403,311,1,177.5,1,1,1,111
13618,173,1,177.34,2,1,1,211
12618,21,1,177.31,4,1,1,411
13072,266,1,177.15,1,1,1,111
17947,36,1,176.68,3,1,1,311
14287,7,3,176.63,5,3,1,531
12893,30,1,176.55,4,1,1,411
12509,283,1,176.5,1,1,1,111
18274,29,1,175.92,4,1,1,411
17582,235,1,175.27,1,1,1,111
16144,246,1,175.2,1,1,1,111
17331,123,1,175.2,2,1,1,211
18010,256,1,174.8,1,1,1,111
14355,365,1,174.4,1,1,1,111
14518,63,1,174.37,3,1,1,311
18278,73,1,173.9,2,1,1,211
16861,59,2,173.76,3,2,1,321
14798,52,3,173.74,3,3,1,331
16565,363,1,173.7,1,1,1,111
12441,366,1,173.55,1,1,1,111
17772,10,2,173.45,5,2,1,521
15565,49,2,173.16,3,2,1,321
15670,296,1,173.05,1,1,1,111
14693,264,1,172.9,1,1,1,111
12923,63,1,172.82,3,1,1,311
18048,202,2,172.29,1,2,1,121
13922,351,1,172.25,1,1,1,111
13690,58,1,172.25,3,1,1,311
12442,2,1,172.06,5,1,1,511
16773,56,1,171.59,3,1,1,311
17245,204,1,171.45,1,1,1,111
13560,6,1,171.42,5,1,1,511
15432,22,1,171.19,4,1,1,411
14536,259,1,170.95,1,1,1,111
17542,269,1,170.75,1,1,1,111
14860,18,1,170.32,4,1,1,411
15335,53,1,170.22,3,1,1,311
18058,9,1,170.16,5,1,1,511
15016,172,1,170.04,2,1,1,211
13962,21,2,169.55,4,2,1,421
14218,42,1,169.48,3,1,1,311
12367,3,1,168.9,5,1,1,511
14578,2,1,168.63,5,1,1,511
18269,365,1,168.6,1,1,1,111
18099,126,1,168.31,2,1,1,211
15888,80,1,168.31,2,1,1,211
16282,339,1,168.3,1,1,1,111
17737,8,2,168.24,5,2,1,521
15986,29,1,168.12,4,1,1,411
12551,357,1,168.0,1,1,1,111
15374,128,1,168.0,2,1,1,211
16952,108,2,167.61,2,2,1,221
17367,237,1,167.55,1,1,1,111
15920,153,4,167.5,2,4,1,241
16405,301,2,167.25,1,2,1,121
14295,39,1,166.2,3,1,1,311
17650,20,1,166.08,4,1,1,411
12817,280,1,166.04,1,1,1,111
18088,60,1,166.03,3,1,1,311
17561,18,1,165.12,4,1,1,411
18042,53,1,165.05,3,1,1,311
15316,326,1,165.0,1,1,1,111
13470,98,2,165.0,2,2,1,221
15904,7,1,164.68,5,1,1,511
17535,279,1,164.4,1,1,1,111
13603,25,1,164.34,4,1,1,411
14552,151,1,164.22,2,1,1,211
14354,5,2,163.62,5,2,1,521
17110,164,1,163.3,2,1,1,211
17301,20,1,163.24,4,1,1,411
13223,199,2,163.2,1,2,1,121
14485,38,1,162.8,3,1,1,311
12920,16,1,162.78,4,1,1,411
16517,276,1,162.7,1,1,1,111
15733,282,1,162.3,1,1,1,111
18014,27,1,162.22,4,1,1,411
15325,103,1,161.74,2,1,1,211
17600,17,1,161.67,4,1,1,411
15458,24,1,161.64,4,1,1,411
16113,182,1,161.38,1,1,1,111
14237,372,1,161.0,1,1,1,111
13229,225,1,160.95,1,1,1,111
15852,186,2,160.71,1,2,1,121
12573,226,1,160.54,1,1,1,111
18203,156,1,160.42,2,1,1,211
18146,140,2,160.35,2,2,1,221
14714,23,1,160.19,4,1,1,411
12966,9,1,160.18,5,1,1,511
13598,46,1,160.04,3,1,1,311
13420,149,2,159.85,2,2,1,221
16213,78,1,159.0,2,1,1,211
18224,263,1,158.95,1,1,1,111
13937,168,1,158.85,2,1,1,211
15167,320,1,158.8,1,1,1,111
14089,56,1,158.75,3,1,1,311
17165,283,1,158.68,1,1,1,111
15160,356,1,158.16,1,1,1,111
15348,71,1,158.04,2,1,1,211
18004,361,1,157.92,1,1,1,111
17556,205,1,157.9,1,1,1,111
14799,50,1,157.7,3,1,1,311
17344,45,1,157.62,3,1,1,311
14148,233,1,157.2,1,1,1,111
17128,334,1,157.09,1,1,1,111
14585,49,1,157.05,3,1,1,311
17118,317,1,157.02,1,1,1,111
15007,158,1,156.91,2,1,1,211
15988,18,1,156.78,4,1,1,411
14406,118,1,156.75,2,1,1,211
15438,130,1,156.58,2,1,1,211
15263,106,1,156.51,2,1,1,211
17885,11,1,156.34,5,1,1,511
13898,325,1,155.93,1,1,1,111
17871,204,1,155.9,1,1,1,111
17832,49,1,155.37,3,1,1,311
12738,371,1,155.35,1,1,1,111
15447,330,1,155.17,1,1,1,111
13809,304,1,155.05,1,1,1,111
14368,319,1,155.0,1,1,1,111
14046,283,1,154.99,1,1,1,111
17698,260,1,154.95,1,1,1,111
15740,48,1,154.88,3,1,1,311
17026,184,2,154.83,1,2,1,121
17899,158,1,154.55,2,1,1,211
15226,310,1,154.41,1,1,1,111
16406,18,1,154.35,4,1,1,411
16921,60,1,154.18,3,1,1,311
17517,308,1,153.94,1,1,1,111
16351,332,1,153.9,1,1,1,111
12602,58,1,153.12,3,1,1,311
17714,320,1,153.0,1,1,1,111
16720,25,1,152.95,4,1,1,411
16248,61,1,152.94,3,1,1,311
14813,369,2,152.88,1,2,1,121
17984,144,1,152.68,2,1,1,211
18138,294,1,152.65,1,1,1,111
14066,266,1,152.55,1,1,1,111
17707,184,2,152.4,1,2,1,121
13514,73,1,152.2,2,1,1,211
14039,32,1,152.2,3,1,1,311
17898,84,2,152.06,2,2,1,221
16617,235,1,151.85,1,1,1,111
14208,94,1,151.74,2,1,1,211
13462,252,1,151.5,1,1,1,111
14362,21,1,151.5,4,1,1,411
17286,21,1,151.37,4,1,1,411
13697,38,1,151.3,3,1,1,311
16337,36,1,151.05,3,1,1,311
14073,31,1,151.04,4,1,1,411
14204,1,1,150.61,5,1,1,511
18200,105,1,150.35,2,1,1,211
15717,233,1,150.3,1,1,1,111
16932,52,1,150.23,3,1,1,311
17234,182,1,149.89,1,1,1,111
15869,276,2,149.64,1,2,1,121
17946,232,2,149.58,1,2,1,121
18262,139,1,149.48,2,1,1,211
15435,21,1,149.29,4,1,1,411
13003,105,3,149.05,2,3,1,231
17549,23,2,148.86,4,2,1,421
15526,32,2,148.44,3,2,1,321
14968,29,1,147.59,4,1,1,411
14098,36,1,147.35,3,1,1,311
14037,175,2,147.2,2,2,1,221
12864,137,1,147.12,2,1,1,211
17030,63,1,146.87,3,1,1,311
14238,325,1,146.85,1,1,1,111
16893,366,1,145.93,1,1,1,111
12565,288,1,145.92,1,1,1,111
17935,137,2,145.79,2,2,1,221
13866,73,1,145.67,2,1,1,211
15937,63,1,145.35,3,1,1,311
16598,285,1,145.05,1,1,1,111
17524,360,1,145.0,1,1,1,111
16852,9,2,144.91,5,2,1,521
12974,197,1,144.8,1,1,1,111
15748,39,1,144.36,3,1,1,311
14109,72,1,144.2,2,1,1,211
17186,46,2,144.0,3,2,1,321
12587,7,1,144.0,5,1,1,511
17578,217,1,143.46,1,1,1,111
15705,200,1,143.1,1,1,1,111
16461,177,1,142.92,2,1,1,211
13299,267,1,142.5,1,1,1,111
16287,169,1,142.5,2,1,1,211
13584,306,1,142.4,1,1,1,111
14386,296,1,142.4,1,1,1,111
17859,304,1,141.92,1,1,1,111
13561,215,1,141.86,1,1,1,111
14041,265,1,141.41,1,1,1,111
15503,362,1,141.04,1,1,1,111
15388,269,1,140.54,1,1,1,111
13483,65,1,140.34,3,1,1,311
14494,25,1,139.56,4,1,1,411
17718,231,1,139.35,1,1,1,111
16483,191,1,139.35,1,1,1,111
14772,111,1,139.26,2,1,1,211
18209,28,1,139.1,4,1,1,411
15135,238,1,139.05,1,1,1,111
13273,112,1,138.98,2,1,1,211
12902,264,1,138.68,1,1,1,111
14581,16,1,138.6,4,1,1,411
17122,118,1,138.32,2,1,1,211
13716,268,1,138.28,1,1,1,111
15663,105,1,138.14,2,1,1,211
16050,173,1,137.9,2,1,1,211
13279,77,1,137.75,2,1,1,211
17709,169,1,137.45,2,1,1,211
15836,49,1,137.37,3,1,1,311
14483,281,1,137.1,1,1,1,111
17468,9,2,137.0,5,2,1,521
15691,251,1,136.8,1,1,1,111
14247,277,1,136.77,1,1,1,111
16462,73,3,136.0,2,3,1,231
16412,53,1,135.99,3,1,1,311
12968,111,1,135.95,2,1,1,211
15042,198,1,135.93,1,1,1,111
14889,335,1,135.9,1,1,1,111
15419,24,1,135.86,4,1,1,411
15174,322,1,135.75,1,1,1,111
16114,170,1,135.75,2,1,1,211
16665,361,1,135.4,1,1,1,111
17972,241,1,135.19,1,1,1,111
13364,70,1,134.96,3,1,1,311
16055,220,1,134.8,1,1,1,111
14340,218,1,134.7,1,1,1,111
15562,351,1,134.55,1,1,1,111
14174,32,1,134.46,3,1,1,311
12837,172,1,134.1,2,1,1,211
14280,196,1,134.04,1,1,1,111
16424,190,1,133.56,1,1,1,111
14349,9,1,133.5,5,1,1,511
12445,21,1,133.4,4,1,1,411
17881,303,1,133.35,1,1,1,111
15709,283,1,133.25,1,1,1,111
17647,64,1,133.06,3,1,1,311
12512,65,2,132.18,3,2,1,321
17785,52,1,131.94,3,1,1,311
14438,305,1,131.9,1,1,1,111
12851,96,1,131.81,2,1,1,211
17455,203,1,131.7,1,1,1,111
14795,165,1,131.45,2,1,1,211
15844,45,1,130.74,3,1,1,311
16679,365,1,129.75,1,1,1,111
16611,185,1,129.49,1,1,1,111
16623,245,1,129.45,1,1,1,111
15276,65,1,128.63,3,1,1,311
16828,92,2,128.5,2,2,1,221
17297,16,1,128.18,4,1,1,411
15543,287,1,127.86,1,1,1,111
17359,10,1,127.86,5,1,1,511
13781,250,1,127.84,1,1,1,111
15578,161,1,127.1,2,1,1,211
15923,372,1,127.08,1,1,1,111
14962,270,1,126.7,1,1,1,111
16414,21,2,126.25,4,2,1,421
15463,28,1,126.14,4,1,1,411
16988,4,1,126.12,5,1,1,511
12814,101,1,125.92,2,1,1,211
13522,29,1,125.8,4,1,1,411
14861,51,1,125.79,3,1,1,311
14890,253,1,125.65,1,1,1,111
15017,33,1,125.58,3,1,1,311
12531,14,1,125.22,4,1,1,411
17148,51,1,124.88,3,1,1,311
16849,186,1,124.57,1,1,1,111
16569,2,1,124.2,5,1,1,511
14495,50,2,123.8,3,2,1,321
16658,367,1,123.24,1,1,1,111
15917,247,1,123.1,1,1,1,111
13519,77,1,122.75,2,1,1,211
13876,63,1,122.7,3,1,1,311
13638,15,1,122.64,4,1,1,411
16073,296,1,122.4,1,1,1,111
18018,107,2,122.14,2,2,1,221
13244,92,1,121.74,2,1,1,211
13182,44,1,121.18,3,1,1,311
15049,273,1,121.17,1,1,1,111
14413,361,1,121.05,1,1,1,111
15512,155,2,121.0,2,2,1,221
13002,317,1,120.95,1,1,1,111
17446,176,2,120.9,2,2,1,221
14165,275,1,120.44,1,1,1,111
18015,3,1,120.03,5,1,1,511
14259,141,1,120.0,2,1,1,211
14314,106,1,120.0,2,1,1,211
14453,189,1,119.93,1,1,1,111
16542,53,1,119.62,3,1,1,311
15266,337,1,119.3,1,1,1,111
16666,18,1,118.98,4,1,1,411
15843,303,1,118.95,1,1,1,111
17079,77,1,118.8,2,1,1,211
14155,265,1,118.75,1,1,1,111
14076,128,1,118.67,2,1,1,211
13581,308,1,118.0,1,1,1,111
12929,311,1,117.85,1,1,1,111
17654,276,1,117.55,1,1,1,111
16959,86,1,117.35,2,1,1,211
13877,85,1,117.24,2,1,1,211
17117,287,1,116.2,1,1,1,111
17601,238,1,116.01,1,1,1,111
14143,133,1,115.8,2,1,1,211
15350,372,1,115.65,1,1,1,111
13067,81,1,115.46,2,1,1,211
18027,98,1,115.31,2,1,1,211
14972,127,1,114.77,2,1,1,211
13188,10,1,114.6,5,1,1,511
14632,262,1,114.56,1,1,1,111
16247,169,1,114.56,2,1,1,211
17852,11,2,114.34,5,2,1,521
17219,31,1,114.23,4,1,1,411
14652,76,1,114.18,2,1,1,211
12938,25,1,114.14,4,1,1,411
14582,40,1,114.11,3,1,1,311
12651,334,1,114.0,1,1,1,111
14457,310,1,113.64,1,1,1,111
15445,263,1,113.5,1,1,1,111
17217,233,1,113.5,1,1,1,111
18105,37,1,113.48,3,1,1,311
16913,289,1,113.44,1,1,1,111
15280,171,1,113.12,2,1,1,211
14689,208,1,112.8,1,1,1,111
13161,312,1,112.75,1,1,1,111
16697,240,1,112.75,1,1,1,111
13807,366,1,112.6,1,1,1,111
18129,242,1,112.55,1,1,1,111
15610,51,1,112.46,3,1,1,311
17038,29,1,112.4,4,1,1,411
14271,225,1,112.32,1,1,1,111
17967,371,1,112.27,1,1,1,111
17900,189,2,112.2,1,2,1,121
12756,86,1,112.08,2,1,1,211
13193,60,1,112.08,3,1,1,311
17957,65,1,111.68,3,1,1,311
17887,128,1,111.35,2,1,1,211
18120,213,1,111.15,1,1,1,111
13508,243,1,110.97,1,1,1,111
13144,332,1,110.95,1,1,1,111
15537,162,1,110.92,2,1,1,211
15853,51,1,110.8,3,1,1,311
16963,186,1,110.55,1,1,1,111
14641,21,1,110.46,4,1,1,411
12734,352,1,110.4,1,1,1,111
16792,281,2,110.38,1,2,1,121
18277,57,1,110.38,3,1,1,311
17901,28,1,110.38,4,1,1,411
17746,239,1,110.25,1,1,1,111
17836,46,1,110.21,3,1,1,311
13133,273,2,109.8,1,2,1,121
16363,52,1,109.36,3,1,1,311
14699,213,1,109.13,1,1,1,111
14345,38,1,108.98,3,1,1,311
13170,26,1,108.81,4,1,1,411
17639,275,1,108.5,1,1,1,111
16106,65,1,108.38,3,1,1,311
13226,272,1,108.21,1,1,1,111
12956,305,1,108.07,1,1,1,111
14661,26,1,107.95,4,1,1,411
17274,34,1,107.82,3,1,1,311
16784,19,1,107.6,4,1,1,411
15395,325,1,107.45,1,1,1,111
17893,224,1,107.21,1,1,1,111
16757,318,1,106.83,1,1,1,111
15168,25,1,106.56,4,1,1,411
15070,372,1,106.2,1,1,1,111
17791,29,1,106.1,4,1,1,411
16581,182,1,105.84,1,1,1,111
15775,244,1,104.9,1,1,1,111
14027,60,1,104.82,3,1,1,311
15607,336,1,104.76,1,1,1,111
15958,73,1,104.35,2,1,1,211
18174,6,1,104.0,5,1,1,511
17548,233,1,103.3,1,1,1,111
18255,88,1,103.3,2,1,1,211
14542,185,1,103.25,1,1,1,111
18011,372,1,102.79,1,1,1,111
14836,9,3,102.45,5,3,1,531
17962,141,1,102.41,2,1,1,211
14981,245,1,102.12,1,1,1,111
13948,360,1,102.0,1,1,1,111
15212,240,1,101.8,1,1,1,111
18068,288,1,101.7,1,1,1,111
16516,29,1,101.7,4,1,1,411
17643,372,1,101.55,1,1,1,111
16006,210,1,101.4,1,1,1,111
18086,273,1,101.34,1,1,1,111
13101,233,1,101.19,1,1,1,111
16344,157,1,101.1,2,1,1,211
16498,160,2,100.97,2,2,1,221
14946,13,1,100.9,4,1,1,411
17427,71,1,100.8,2,1,1,211
14371,294,1,100.5,1,1,1,111
13703,317,1,99.5,1,1,1,111
17939,159,1,99.14,2,1,1,211
15256,148,1,98.45,2,1,1,211
17538,25,1,98.42,4,1,1,411
17349,178,1,98.25,1,1,1,111
15422,322,2,97.7,1,2,1,121
12984,18,1,97.5,4,1,1,411
17325,279,1,96.8,1,1,1,111
15216,87,1,96.6,2,1,1,211
14642,58,1,96.12,3,1,1,311
17024,44,3,95.85,3,3,1,331
17895,43,1,95.45,3,1,1,311
18249,16,1,95.34,4,1,1,411
12548,165,1,95.2,2,1,1,211
16387,322,1,94.36,1,1,1,111
13651,34,2,94.2,3,2,1,321
16339,283,1,94.05,1,1,1,111
15397,289,1,94.0,1,1,1,111
18033,64,1,93.82,3,1,1,311
15428,14,1,93.78,4,1,1,411
18227,217,1,93.75,1,1,1,111
13283,59,2,93.66,3,2,1,321
17991,224,2,93.35,1,2,1,121
12821,213,1,92.72,1,1,1,111
14054,64,1,92.46,3,1,1,311
12789,64,1,91.85,3,1,1,311
13551,318,1,91.8,1,1,1,111
13160,21,1,91.8,4,1,1,411
12659,29,1,91.68,4,1,1,411
15488,92,1,91.32,2,1,1,211
14353,214,1,90.6,1,1,1,111
13947,64,1,90.6,3,1,1,311
18084,15,1,90.48,4,1,1,411
16506,19,2,90.3,4,2,1,421
15552,216,1,90.12,1,1,1,111
16597,3,1,90.04,5,1,1,511
14117,143,1,90.0,2,1,1,211
14974,36,1,89.94,3,1,1,311
14219,3,1,89.94,5,1,1,511
14760,296,1,89.2,1,1,1,111
12686,371,1,89.14,1,1,1,111
14436,98,1,89.06,2,1,1,211
12353,203,1,89.0,1,1,1,111
15083,256,1,88.2,1,1,1,111
15180,366,1,87.5,1,1,1,111
13296,136,1,87.4,2,1,1,211
15541,113,1,85.13,2,1,1,211
13841,252,1,85.0,1,1,1,111
15729,212,1,85.0,1,1,1,111
13666,59,3,84.65,3,3,1,331
12401,302,1,84.3,1,1,1,111
17309,94,1,82.75,2,1,1,211
13006,55,1,81.57,3,1,1,311
17620,59,1,81.44,3,1,1,311
18281,180,1,80.82,1,1,1,111
16789,7,1,80.8,5,1,1,511
13967,145,1,80.7,2,1,1,211
17752,358,1,80.64,1,1,1,111
13747,373,1,79.6,1,1,1,111
15753,304,1,79.2,1,1,1,111
16078,283,1,79.2,1,1,1,111
17942,7,1,77.5,5,1,1,511
14785,9,2,77.4,5,2,1,521
13132,261,1,77.3,1,1,1,111
13992,29,1,76.8,4,1,1,411
14373,357,1,76.55,1,1,1,111
17536,176,1,76.5,2,1,1,211
13106,132,1,76.5,2,1,1,211
18113,368,1,76.32,1,1,1,111
14090,324,1,76.32,1,1,1,111
16148,295,1,76.32,1,1,1,111
15668,217,1,76.32,1,1,1,111
17995,281,1,76.1,1,1,1,111
17628,80,1,75.75,2,1,1,211
16610,218,1,75.66,1,1,1,111
13403,17,1,75.0,4,1,1,411
16468,73,1,74.9,2,1,1,211
18050,358,1,74.4,1,1,1,111
13095,70,1,74.4,3,1,1,311
17960,170,1,73.78,2,1,1,211
18032,333,1,73.5,1,1,1,111
12506,232,1,73.5,1,1,1,111
16171,58,1,73.2,3,1,1,311
17906,246,1,72.9,1,1,1,111
13686,182,1,72.0,1,1,1,111
13938,34,1,71.66,3,1,1,311
13185,267,1,71.4,1,1,1,111
17747,112,1,71.4,2,1,1,211
17022,30,1,71.0,4,1,1,411
18037,153,6,70.02,2,4,1,241
15863,25,2,68.84,4,2,1,421
14393,217,1,67.95,1,1,1,111
17382,64,1,65.4,3,1,1,311
13684,285,1,65.13,1,1,1,111
13130,93,1,64.0,2,1,1,211
13302,154,1,63.75,2,1,1,211
17263,207,1,63.44,1,1,1,111
14437,365,1,63.0,1,1,1,111
12665,324,1,63.0,1,1,1,111
14840,267,1,62.85,1,1,1,111
13218,126,1,62.64,2,1,1,211
15516,44,3,62.43,3,3,1,331
13194,135,1,60.7,2,1,1,211
17174,217,1,59.9,1,1,1,111
13391,203,1,59.8,1,1,1,111
13682,186,1,59.5,1,1,1,111
14957,252,1,58.49,1,1,1,111
13080,178,1,58.08,1,1,1,111
17775,254,1,56.4,1,1,1,111
15899,368,1,56.25,1,1,1,111
13366,49,1,56.16,3,1,1,311
16349,290,1,53.5,1,1,1,111
15504,80,1,52.83,2,1,1,211
13832,18,1,52.2,4,1,1,411
14865,6,2,52.2,5,2,1,521
14682,187,2,52.0,1,2,1,121
15313,109,1,52.0,2,1,1,211
17844,106,1,51.56,2,1,1,211
14351,164,1,51.0,2,1,1,211
13011,371,1,50.55,1,1,1,111
18184,14,1,49.8,4,1,1,411
14821,366,1,48.8,1,1,1,111
15603,78,1,48.48,2,1,1,211
16257,176,1,46.95,2,1,1,211
14080,32,1,45.6,3,1,1,311
15423,37,1,43.5,3,1,1,311
14300,18,1,43.2,4,1,1,411
15992,3,1,41.99,5,1,1,511
15178,259,1,40.5,1,1,1,111
14589,371,1,39.75,1,1,1,111
12977,155,1,39.24,2,1,1,211
16659,188,1,39.12,1,1,1,111
18019,51,1,38.45,3,1,1,311
12855,372,1,38.1,1,1,1,111
